[[-4.52449799e+01 -2.39091869e-02]
 [ 3.78179893e+01  1.08065642e-01]
 [ 3.80935745e+01  1.07817098e-01]
 [ 3.83671455e+01  1.07570067e-01]
 [ 3.86386032e+01  1.07342973e-01]
 [ 3.89078636e+01  1.07154250e-01]
 [ 3.91748276e+01  1.07022323e-01]
 [ 3.94394035e+01  1.06965601e-01]
 [ 3.97015038e+01  1.07002519e-01]
 [ 3.99610291e+01  1.07151493e-01]
 [ 4.02178917e+01  1.07430957e-01]
 [ 4.04720001e+01  1.07859336e-01]
 [ 4.07232552e+01  1.08455040e-01]
 [ 4.09715691e+01  1.09236509e-01]
 [ 4.12168465e+01  1.10222161e-01]
 [ 4.14589996e+01  1.11430414e-01]
 [ 4.16979332e+01  1.12879701e-01]
 [ 4.19335518e+01  1.14588439e-01]
 [ 4.21657639e+01  1.16575062e-01]
 [ 4.23944817e+01  1.18857980e-01]
 [ 4.26196060e+01  1.21455632e-01]
 [ 4.28410797e+01  1.24380633e-01]
 [ 4.30589485e+01  1.27622411e-01]
 [ 4.32732925e+01  1.31164581e-01]
 [ 4.34841957e+01  1.34990767e-01]
 [ 4.36917381e+01  1.39084622e-01]
 [ 4.38959999e+01  1.43429726e-01]
 [ 4.40970612e+01  1.48009732e-01]
 [ 4.42949982e+01  1.52808264e-01]
 [ 4.44898949e+01  1.57808930e-01]
 [ 4.46818352e+01  1.62995368e-01]
 [ 4.48708916e+01  1.68351203e-01]
 [ 4.50571480e+01  1.73860043e-01]
 [ 4.52406883e+01  1.79505512e-01]
 [ 4.54215851e+01  1.85271263e-01]
 [ 4.55999260e+01  1.91140890e-01]
 [ 4.57757874e+01  1.97098032e-01]
 [ 4.59492531e+01  2.03126296e-01]
 [ 4.61203957e+01  2.09209338e-01]
 [ 4.62893066e+01  2.15330750e-01]
 [ 4.64560547e+01  2.21474171e-01]] [[-4.65997620e+01  6.27144575e-02]
 [-4.64204102e+01  6.40353858e-02]
 [-4.62395172e+01  6.53469265e-02]
 [-4.60569649e+01  6.66514337e-02]
 [-4.58726196e+01  6.79512918e-02]
 [-4.56863556e+01  6.92488626e-02]
 [-4.54980507e+01  7.05465227e-02]
 [-4.53075752e+01  7.18466491e-02]
 [-4.51148033e+01  7.31516033e-02]
 [-4.49196091e+01  7.44637623e-02]
 [-4.47218628e+01  7.57855028e-02]
 [-4.45214424e+01  7.71191865e-02]
 [-4.43182182e+01  7.84671977e-02]
 [-4.41120644e+01  7.98318982e-02]
 [-4.39028549e+01  8.12156647e-02]
 [-4.36904640e+01  8.26208666e-02]
 [-4.34747620e+01  8.40498731e-02]
 [-4.32556267e+01  8.55050683e-02]
 [-4.30329285e+01  8.69888067e-02]
 [-4.28065414e+01  8.85034725e-02]
 [-4.25763397e+01  9.00514349e-02]
 [-4.23422432e+01  9.16331485e-02]
 [-4.21043320e+01  9.32414085e-02]
 [-4.18627434e+01  9.48670805e-02]
 [-4.16176071e+01  9.65010449e-02]
 [-4.13690529e+01  9.81341824e-02]
 [-4.11172104e+01  9.97573510e-02]
 [-4.08622169e+01  1.01361439e-01]
 [-4.06041985e+01  1.02937318e-01]
 [-4.03432884e+01  1.04475856e-01]
 [-4.00796165e+01  1.05967939e-01]
 [-3.98133163e+01  1.07404433e-01]
 [-3.95445137e+01  1.08776212e-01]
 [-3.92733459e+01  1.10074155e-01]
 [-3.89999428e+01  1.11289136e-01]
 [-3.87244301e+01  1.12412028e-01]
 [-3.84469452e+01  1.13433704e-01]
 [-3.81676178e+01  1.14345044e-01]
 [-3.78865776e+01  1.15136921e-01]
 [-3.76039581e+01  1.15800202e-01]
 [-3.73198891e+01  1.16325766e-01]
 [-3.70344963e+01  1.16704494e-01]
 [-3.67479210e+01  1.16927251e-01]
 [-3.64602890e+01  1.16984919e-01]
 [-3.61717300e+01  1.16868369e-01]
 [-3.58823776e+01  1.16568476e-01]
 [-3.55923615e+01  1.16076112e-01]
 [-3.53018150e+01  1.15382157e-01]
 [-3.50108681e+01  1.14477485e-01]
 [-3.47196503e+01  1.13352962e-01]
 [-3.44282951e+01  1.11999467e-01]
 [-3.41369324e+01  1.10407881e-01]
 [-3.38456955e+01  1.08569071e-01]
 [-3.35546799e+01  1.06479026e-01]
 [-3.32638702e+01  1.04154155e-01]
 [-3.29732094e+01  1.01615980e-01]
 [-3.26826477e+01  9.88860279e-02]
 [-3.23921318e+01  9.59858149e-02]
 [-3.21016121e+01  9.29368734e-02]
 [-3.18110313e+01  8.97607207e-02]
 [-3.15203400e+01  8.64788741e-02]
 [-3.12294884e+01  8.31128657e-02]
 [-3.09384212e+01  7.96842128e-02]
 [-3.06470871e+01  7.62144402e-02]
 [-3.03554344e+01  7.27250651e-02]
 [-3.00634098e+01  6.92376196e-02]
 [-2.97709637e+01  6.57736212e-02]
 [-2.94780388e+01  6.23545907e-02]
 [-2.91845875e+01  5.90020493e-02]
 [-2.88905563e+01  5.57375252e-02]
 [-2.85958939e+01  5.25825396e-02]
 [-2.83005466e+01  4.95586097e-02]
 [-2.80044613e+01  4.66872677e-02]
 [-2.77075882e+01  4.39900272e-02]
 [-2.74098740e+01  4.14884165e-02]
 [-2.71112652e+01  3.92039530e-02]
 [-2.68117123e+01  3.71581651e-02]
 [-2.65111618e+01  3.53725702e-02]
 [-2.62095623e+01  3.38686965e-02]
 [-2.59068604e+01  3.26680616e-02]
 [-2.56030025e+01  3.17921899e-02]
 [-2.52979393e+01  3.12626027e-02]
 [-2.49916191e+01  3.11008263e-02]
 [-2.46839867e+01  3.13283801e-02]
 [-2.43749905e+01  3.19667906e-02]
 [-2.40646057e+01  3.30290012e-02]
 [-2.37529068e+01  3.44936959e-02]
 [-2.34399986e+01  3.63309681e-02]
 [-2.31259804e+01  3.85109223e-02]
 [-2.28109550e+01  4.10036631e-02]
 [-2.24950256e+01  4.37792912e-02]
 [-2.21782913e+01  4.68079075e-02]
 [-2.18608589e+01  5.00596128e-02]
 [-2.15428257e+01  5.35045154e-02]
 [-2.12242966e+01  5.71127087e-02]
 [-2.09053726e+01  6.08543046e-02]
 [-2.05861549e+01  6.46993965e-02]
 [-2.02667484e+01  6.86180890e-02]
 [-1.99472523e+01  7.25804940e-02]
 [-1.96277695e+01  7.65566975e-02]
 [-1.93084011e+01  8.05168077e-02]
 [-1.89892521e+01  8.44309330e-02]
 [-1.86704235e+01  8.82691666e-02]
 [-1.83520145e+01  9.20016170e-02]
 [-1.80341301e+01  9.55983847e-02]
 [-1.77168713e+01  9.90295708e-02]
 [-1.74003410e+01  1.02265283e-01]
 [-1.70846386e+01  1.05275609e-01]
 [-1.67698689e+01  1.08030669e-01]
 [-1.64561348e+01  1.10500552e-01]
 [-1.61435356e+01  1.12655364e-01]
 [-1.58321733e+01  1.14465207e-01]
 [-1.55221529e+01  1.15900189e-01]
 [-1.52135735e+01  1.16930395e-01]
 [-1.49065390e+01  1.17525950e-01]
 [-1.46011496e+01  1.17656946e-01]
 [-1.42975092e+01  1.17293477e-01]
 [-1.39956846e+01  1.16415136e-01]
 [-1.36956024e+01  1.15039408e-01]
 [-1.33971558e+01  1.13193266e-01]
 [-1.31002378e+01  1.10903688e-01]
 [-1.28047409e+01  1.08197644e-01]
 [-1.25105572e+01  1.05102099e-01]
 [-1.22175798e+01  1.01644032e-01]
 [-1.19257021e+01  9.78504121e-02]
 [-1.16348152e+01  9.37482119e-02]
 [-1.13448133e+01  8.93644020e-02]
 [-1.10555878e+01  8.47259611e-02]
 [-1.07670326e+01  7.98598453e-02]
 [-1.04790392e+01  7.47930408e-02]
 [-1.01915016e+01  6.95525184e-02]
 [-9.90431118e+00  6.41652420e-02]
 [-9.61736012e+00  5.86581863e-02]
 [-9.33054352e+00  5.30583300e-02]
 [-9.04375172e+00  4.73926365e-02]
 [-8.75687885e+00  4.16880809e-02]
 [-8.46981621e+00  3.59716341e-02]
 [-8.18245792e+00  3.02702710e-02]
 [-7.89469624e+00  2.46109609e-02]
 [-7.60642290e+00  1.90206766e-02]
 [-7.31753159e+00  1.35263894e-02]
 [-7.02791452e+00  8.15507118e-03]
 [-6.73746443e+00  2.93369335e-03]
 [-6.44607401e+00 -2.11077137e-03]
 [-6.15363598e+00 -6.95135165e-03]
 [-5.86004305e+00 -1.15610752e-02]
 [-5.56518793e+00 -1.59129705e-02]
 [-5.26896334e+00 -1.99800655e-02]
 [-4.97126102e+00 -2.37353873e-02]
 [-4.67200613e+00 -2.71583851e-02]
 [-4.37124634e+00 -3.02541777e-02]
 [-4.06906080e+00 -3.30343060e-02]
 [-3.76552892e+00 -3.55103090e-02]
 [-3.46073008e+00 -3.76937240e-02]
 [-3.15474391e+00 -3.95960920e-02]
 [-2.84764934e+00 -4.12289500e-02]
 [-2.53952622e+00 -4.26038429e-02]
 [-2.23045349e+00 -4.37323041e-02]
 [-1.92051053e+00 -4.46258783e-02]
 [-1.60977685e+00 -4.52961028e-02]
 [-1.29833174e+00 -4.57545146e-02]
 [-9.86254632e-01 -4.60126549e-02]
 [-6.73624754e-01 -4.60820608e-02]
 [-3.60521525e-01 -4.59742770e-02]
 [-4.70242538e-02 -4.57008369e-02]
 [ 2.66787678e-01 -4.52732854e-02]
 [ 5.80834925e-01 -4.47031595e-02]
 [ 8.95038128e-01 -4.40019965e-02]
 [ 1.20931792e+00 -4.31813374e-02]
 [ 1.52359498e+00 -4.22527231e-02]
 [ 1.83778989e+00 -4.12276909e-02]
 [ 2.15182352e+00 -4.01177779e-02]
 [ 2.46561623e+00 -3.89345288e-02]
 [ 2.77908874e+00 -3.76894809e-02]
 [ 3.09216166e+00 -3.63941751e-02]
 [ 3.40475607e+00 -3.50601450e-02]
 [ 3.71679187e+00 -3.36989351e-02]
 [ 4.02819061e+00 -3.23220827e-02]
 [ 4.33887196e+00 -3.09411306e-02]
 [ 4.64875698e+00 -2.95676123e-02]
 [ 4.95776653e+00 -2.82130726e-02]
 [ 5.26584244e+00 -2.68873163e-02]
 [ 5.57300901e+00 -2.55932231e-02]
 [ 5.87931252e+00 -2.43319441e-02]
 [ 6.18479872e+00 -2.31046267e-02]
 [ 6.48951387e+00 -2.19124183e-02]
 [ 6.79350424e+00 -2.07564700e-02]
 [ 7.09681511e+00 -1.96379274e-02]
 [ 7.39949274e+00 -1.85579434e-02]
 [ 7.70158291e+00 -1.75176617e-02]
 [ 8.00313187e+00 -1.65182333e-02]
 [ 8.30418587e+00 -1.55608077e-02]
 [ 8.60478973e+00 -1.46465320e-02]
 [ 8.90499115e+00 -1.37765557e-02]
 [ 9.20483398e+00 -1.29520260e-02]
 [ 9.50436592e+00 -1.21740932e-02]
 [ 9.80363178e+00 -1.14439055e-02]
 [ 1.01026793e+01 -1.07626114e-02]
 [ 1.04015522e+01 -1.01313591e-02]
 [ 1.07002974e+01 -9.55129694e-03]
 [ 1.09989605e+01 -9.02357418e-03]
 [ 1.12975883e+01 -8.54934007e-03]
 [ 1.15962267e+01 -8.12974200e-03]
 [ 1.18949213e+01 -7.76592875e-03]
 [ 1.21937170e+01 -7.45904958e-03]
 [ 1.24926615e+01 -7.21025281e-03]
 [ 1.27918005e+01 -7.02068675e-03]
 [ 1.30911789e+01 -6.89150020e-03]
 [ 1.33908434e+01 -6.82384195e-03]
 [ 1.36908388e+01 -6.81886077e-03]
 [ 1.39912138e+01 -6.87770452e-03]
 [ 1.42920113e+01 -7.00152246e-03]
 [ 1.45932798e+01 -7.19146291e-03]
 [ 1.48950520e+01 -7.44696474e-03]
 [ 1.51973219e+01 -7.76062720e-03]
 [ 1.55000687e+01 -8.12334009e-03]
 [ 1.58032742e+01 -8.52599274e-03]
 [ 1.61069183e+01 -8.95947497e-03]
 [ 1.64109840e+01 -9.41467658e-03]
 [ 1.67154503e+01 -9.88248643e-03]
 [ 1.70202980e+01 -1.03537943e-02]
 [ 1.73255081e+01 -1.08194901e-02]
 [ 1.76310635e+01 -1.12704625e-02]
 [ 1.79369431e+01 -1.16976025e-02]
 [ 1.82431278e+01 -1.20917987e-02]
 [ 1.85495987e+01 -1.24439411e-02]
 [ 1.88563385e+01 -1.27449185e-02]
 [ 1.91633244e+01 -1.29856216e-02]
 [ 1.94705410e+01 -1.31569384e-02]
 [ 1.97779655e+01 -1.32497605e-02]
 [ 2.00855827e+01 -1.32549759e-02]
 [ 2.03933716e+01 -1.31634744e-02]
 [ 2.07013130e+01 -1.29661458e-02]
 [ 2.10093880e+01 -1.26538798e-02]
 [ 2.13175774e+01 -1.22175664e-02]
 [ 2.16258621e+01 -1.16480934e-02]
 [ 2.19342213e+01 -1.09363524e-02]
 [ 2.22426395e+01 -1.00732315e-02]
 [ 2.25510960e+01 -9.04962141e-03]
 [ 2.28595695e+01 -7.85641093e-03]
 [ 2.31680450e+01 -6.48449035e-03]
 [ 2.34764996e+01 -4.92474809e-03]
 [ 2.37849159e+01 -3.16807488e-03]
 [ 2.40932751e+01 -1.20535935e-03]
 [ 2.44015579e+01  9.72508453e-04]
 [ 2.47097435e+01  3.37060820e-03]
 [ 2.50178127e+01  5.97789651e-03]
 [ 2.53257427e+01  8.77929945e-03]
 [ 2.56335106e+01  1.17597431e-02]
 [ 2.59410992e+01  1.49041517e-02]
 [ 2.62484818e+01  1.81974526e-02]
 [ 2.65556393e+01  2.16245726e-02]
 [ 2.68625488e+01  2.51704361e-02]
 [ 2.71691914e+01  2.88199671e-02]
 [ 2.74755421e+01  3.25580947e-02]
 [ 2.77815819e+01  3.63697447e-02]
 [ 2.80872879e+01  4.02398407e-02]
 [ 2.83926392e+01  4.41533104e-02]
 [ 2.86976128e+01  4.80950773e-02]
 [ 2.90021877e+01  5.20500690e-02]
 [ 2.93063450e+01  5.60032092e-02]
 [ 2.96100578e+01  5.99394292e-02]
 [ 2.99133091e+01  6.38436526e-02]
 [ 3.02160759e+01  6.77007958e-02]
 [ 3.05183353e+01  7.14958012e-02]
 [ 3.08200665e+01  7.52135813e-02]
 [ 3.11212482e+01  7.88390711e-02]
 [ 3.14218597e+01  8.23571831e-02]
 [ 3.17218781e+01  8.57528597e-02]
 [ 3.20212822e+01  8.90110210e-02]
 [ 3.23200493e+01  9.21165869e-02]
 [ 3.26181564e+01  9.50544849e-02]
 [ 3.29155884e+01  9.78096500e-02]
 [ 3.32123184e+01  1.00367002e-01]
 [ 3.35083237e+01  1.02711461e-01]
 [ 3.38035851e+01  1.04827955e-01]
 [ 3.40980835e+01  1.06701419e-01]
 [ 3.43917809e+01  1.08322285e-01]
 [ 3.46846008e+01  1.09703042e-01]
 [ 3.49764557e+01  1.10861696e-01]
 [ 3.52672539e+01  1.11816250e-01]
 [ 3.55569077e+01  1.12584710e-01]
 [ 3.58453255e+01  1.13185085e-01]
 [ 3.61324158e+01  1.13635361e-01]
 [ 3.64180946e+01  1.13953561e-01]
 [ 3.67022667e+01  1.14157669e-01]
 [ 3.69848442e+01  1.14265710e-01]
 [ 3.72657394e+01  1.14295676e-01]
 [ 3.75448647e+01  1.14265569e-01]
 [ 3.78221207e+01  1.14193395e-01]
 [ 3.80974312e+01  1.14097163e-01]
 [ 3.83706932e+01  1.13994867e-01]
 [ 3.86418266e+01  1.13904521e-01]
 [ 3.89107399e+01  1.13844119e-01]
 [ 3.91773415e+01  1.13831677e-01]
 [ 3.94415436e+01  1.13885179e-01]
 [ 3.97032547e+01  1.14022650e-01]
 [ 3.99623833e+01  1.14262082e-01]
 [ 4.02188454e+01  1.14621483e-01]
 [ 4.04725494e+01  1.15118854e-01]
 [ 4.07234039e+01  1.15772195e-01]
 [ 4.09713211e+01  1.16599523e-01]
 [ 4.12162094e+01  1.17618822e-01]
 [ 4.14579811e+01  1.18848115e-01]
 [ 4.16965446e+01  1.20305397e-01]
 [ 4.19318123e+01  1.22008666e-01]
 [ 4.21636963e+01  1.23975933e-01]
 [ 4.23921013e+01  1.26225203e-01]
 [ 4.26169395e+01  1.28774479e-01]
 [ 4.28381538e+01  1.31636143e-01]
 [ 4.30557899e+01  1.34800151e-01]
 [ 4.32699318e+01  1.38250798e-01]
 [ 4.34806557e+01  1.41972438e-01]
 [ 4.36880417e+01  1.45949379e-01]
 [ 4.38921700e+01  1.50165945e-01]
 [ 4.40931206e+01  1.54606462e-01]
 [ 4.42909698e+01  1.59255251e-01]
 [ 4.44857979e+01  1.64096653e-01]
 [ 4.46776886e+01  1.69114962e-01]
 [ 4.48667145e+01  1.74294531e-01]
 [ 4.50529556e+01  1.79619670e-01]
 [ 4.52364998e+01  1.85074702e-01]
 [ 4.54174156e+01  1.90643951e-01]
 [ 4.55957870e+01  1.96311757e-01]
 [ 4.57716980e+01  2.02062413e-01]
 [ 4.59452171e+01  2.07880273e-01]
 [ 4.61164322e+01  2.13749647e-01]
 [ 4.62854233e+01  2.19654858e-01]
 [ 4.64522629e+01  2.25580230e-01]] [[-4.65986137e+01  6.38064891e-02]
 [-4.64193420e+01  6.51354566e-02]
 [-4.62385254e+01  6.64556772e-02]
 [-4.60560379e+01  6.77695796e-02]
 [-4.58717575e+01  6.90795928e-02]
 [-4.56855545e+01  7.03881606e-02]
 [-4.54972992e+01  7.16977194e-02]
 [-4.53068695e+01  7.30106905e-02]
 [-4.51141357e+01  7.43295178e-02]
 [-4.49189682e+01  7.56566375e-02]
 [-4.47212486e+01  7.69944787e-02]
 [-4.45208397e+01  7.83454850e-02]
 [-4.43176231e+01  7.97120780e-02]
 [-4.41114655e+01  8.10966939e-02]
 [-4.39022446e+01  8.25017765e-02]
 [-4.36898308e+01  8.39297622e-02]
 [-4.34740982e+01  8.53830650e-02]
 [-4.32549171e+01  8.68641436e-02]
 [-4.30321655e+01  8.83754194e-02]
 [-4.28057137e+01  8.99193287e-02]
 [-4.25754356e+01  9.14983079e-02]
 [-4.23412437e+01  9.31128263e-02]
 [-4.21032333e+01  9.47555006e-02]
 [-4.18615341e+01  9.64169800e-02]
 [-4.16162758e+01  9.80879143e-02]
 [-4.13675957e+01  9.97589529e-02]
 [-4.11156197e+01  1.01420760e-01]
 [-4.08604889e+01  1.03063971e-01]
 [-4.06023254e+01  1.04679249e-01]
 [-4.03412704e+01  1.06257230e-01]
 [-4.00774498e+01  1.07788585e-01]
 [-3.98109970e+01  1.09263949e-01]
 [-3.95420494e+01  1.10673979e-01]
 [-3.92707329e+01  1.12009332e-01]
 [-3.89971809e+01  1.13260649e-01]
 [-3.87215309e+01  1.14418589e-01]
 [-3.84439125e+01  1.15473792e-01]
 [-3.81644516e+01  1.16416924e-01]
 [-3.78832893e+01  1.17238626e-01]
 [-3.76005554e+01  1.17929555e-01]
 [-3.73163834e+01  1.18480355e-01]
 [-3.70308990e+01  1.18881680e-01]
 [-3.67442398e+01  1.19124189e-01]
 [-3.64565392e+01  1.19198523e-01]
 [-3.61679268e+01  1.19095340e-01]
 [-3.58785362e+01  1.18805289e-01]
 [-3.55885010e+01  1.18319012e-01]
 [-3.52979469e+01  1.17627174e-01]
 [-3.50070152e+01  1.16720423e-01]
 [-3.47158318e+01  1.15589403e-01]
 [-3.44245338e+01  1.14224777e-01]
 [-3.41332474e+01  1.12617180e-01]
 [-3.38421135e+01  1.10757276e-01]
 [-3.35512238e+01  1.08640909e-01]
 [-3.32605591e+01  1.06284700e-01]
 [-3.29700699e+01  1.03710473e-01]
 [-3.26796951e+01  1.00940041e-01]
 [-3.23893814e+01  9.79952291e-02]
 [-3.20990753e+01  9.48978588e-02]
 [-3.18087254e+01  9.16697383e-02]
 [-3.15182743e+01  8.83327052e-02]
 [-3.12276669e+01  8.49085599e-02]
 [-3.09368515e+01  8.14191401e-02]
 [-3.06457710e+01  7.78862461e-02]
 [-3.03543739e+01  7.43317157e-02]
 [-3.00626030e+01  7.07773566e-02]
 [-2.97704067e+01  6.72449991e-02]
 [-2.94777279e+01  6.37564510e-02]
 [-2.91845150e+01  6.03335388e-02]
 [-2.88907108e+01  5.69980778e-02]
 [-2.85962639e+01  5.37718907e-02]
 [-2.83011169e+01  5.06768003e-02]
 [-2.80052185e+01  4.77346182e-02]
 [-2.77085133e+01  4.49671708e-02]
 [-2.74109440e+01  4.23962735e-02]
 [-2.71124611e+01  4.00437452e-02]
 [-2.68130074e+01  3.79314125e-02]
 [-2.65125294e+01  3.60810868e-02]
 [-2.62109718e+01  3.45145911e-02]
 [-2.59082813e+01  3.32537480e-02]
 [-2.56044025e+01  3.23203728e-02]
 [-2.52992821e+01  3.17362845e-02]
 [-2.49928646e+01  3.15233059e-02]
 [-2.46850967e+01  3.17032561e-02]
 [-2.43759251e+01  3.22979540e-02]
 [-2.40653191e+01  3.33205685e-02]
 [-2.37533588e+01  3.47496830e-02]
 [-2.34401512e+01  3.65552232e-02]
 [-2.31257992e+01  3.87071185e-02]
 [-2.28104095e+01  4.11753021e-02]
 [-2.24940853e+01  4.39296998e-02]
 [-2.21769333e+01  4.69402447e-02]
 [-2.18590603e+01  5.01768664e-02]
 [-2.15405693e+01  5.36094941e-02]
 [-2.12215652e+01  5.72080575e-02]
 [-2.09021549e+01  6.09424859e-02]
 [-2.05824432e+01  6.47827089e-02]
 [-2.02625351e+01  6.86986595e-02]
 [-1.99425373e+01  7.26602674e-02]
 [-1.96225529e+01  7.66374543e-02]
 [-1.93026867e+01  8.06001574e-02]
 [-1.89830456e+01  8.45183060e-02]
 [-1.86637363e+01  8.83618295e-02]
 [-1.83448601e+01  9.21006575e-02]
 [-1.80265255e+01  9.57047194e-02]
 [-1.77088375e+01  9.91439447e-02]
 [-1.73918991e+01  1.02388270e-01]
 [-1.70758190e+01  1.05407611e-01]
 [-1.67606983e+01  1.08171910e-01]
 [-1.64466457e+01  1.10651091e-01]
 [-1.61337643e+01  1.12815082e-01]
 [-1.58221617e+01  1.14633821e-01]
 [-1.55119410e+01  1.16077229e-01]
 [-1.52032080e+01  1.17115244e-01]
 [-1.48960676e+01  1.17717788e-01]
 [-1.45906267e+01  1.17854796e-01]
 [-1.42869892e+01  1.17496200e-01]
 [-1.39852238e+01  1.16621442e-01]
 [-1.36852579e+01  1.15248047e-01]
 [-1.33869791e+01  1.13403067e-01]
 [-1.30902786e+01  1.11113533e-01]
 [-1.27950439e+01  1.08406499e-01]
 [-1.25011663e+01  1.05309010e-01]
 [-1.22085342e+01  1.01848096e-01]
 [-1.19170370e+01  9.80508178e-02]
 [-1.16265650e+01  9.39442068e-02]
 [-1.13370066e+01  8.95553082e-02]
 [-1.10482521e+01  8.49111676e-02]
 [-1.07601910e+01  8.00388306e-02]
 [-1.04727125e+01  7.49653354e-02]
 [-1.01857052e+01  6.97177351e-02]
 [-9.89906025e+00  6.43230602e-02]
 [-9.61266613e+00  5.88083640e-02]
 [-9.32641315e+00  5.32006882e-02]
 [-9.04018879e+00  4.75270748e-02]
 [-8.75388527e+00  4.18145694e-02]
 [-8.46739006e+00  3.60902101e-02]
 [-8.18059254e+00  3.03810481e-02]
 [-7.89338350e+00  2.47141216e-02]
 [-7.60565186e+00  1.91164762e-02]
 [-7.31728697e+00  1.36151565e-02]
 [-7.02817822e+00  8.23720451e-03]
 [-6.73821545e+00  3.00966366e-03]
 [-6.44728756e+00 -2.04042182e-03]
 [-6.15528440e+00 -6.88600866e-03]
 [-5.86209536e+00 -1.15000531e-02]
 [-5.56761026e+00 -1.58555117e-02]
 [-5.27171803e+00 -1.99253410e-02]
 [-4.97430801e+00 -2.36824956e-02]
 [-4.67530251e+00 -2.71063726e-02]
 [-4.37475014e+00 -3.02021056e-02]
 [-4.07273245e+00 -3.29812728e-02]
 [-3.76933050e+00 -3.54554467e-02]
 [-3.46462560e+00 -3.76362018e-02]
 [-3.15869927e+00 -3.95351127e-02]
 [-2.85163260e+00 -4.11637574e-02]
 [-2.54350686e+00 -4.25337069e-02]
 [-2.23440361e+00 -4.36565354e-02]
 [-1.92440367e+00 -4.45438214e-02]
 [-1.61358857e+00 -4.52071391e-02]
 [-1.30203950e+00 -4.56580594e-02]
 [-9.89837885e-01 -4.59081568e-02]
 [-6.77064896e-01 -4.59690131e-02]
 [-3.63801777e-01 -4.58521955e-02]
 [-5.01298681e-02 -4.55692820e-02]
 [ 2.63869584e-01 -4.51318435e-02]
 [ 5.78115284e-01 -4.45514619e-02]
 [ 8.92525971e-01 -4.38397042e-02]
 [ 1.20702040e+00 -4.30081524e-02]
 [ 1.52151716e+00 -4.20683734e-02]
 [ 1.83593512e+00 -4.10319492e-02]
 [ 2.15019298e+00 -3.99104469e-02]
 [ 2.46420956e+00 -3.87154482e-02]
 [ 2.77790332e+00 -3.74585241e-02]
 [ 3.09119296e+00 -3.61512527e-02]
 [ 3.40399766e+00 -3.48052047e-02]
 [ 3.71623564e+00 -3.34319547e-02]
 [ 4.02782583e+00 -3.20430771e-02]
 [ 4.33868694e+00 -3.06501519e-02]
 [ 4.64873791e+00 -2.92647481e-02]
 [ 4.95789719e+00 -2.78984420e-02]
 [ 5.26610470e+00 -2.65610944e-02]
 [ 5.57338524e+00 -2.52556950e-02]
 [ 5.87978458e+00 -2.39835232e-02]
 [ 6.18534803e+00 -2.27458570e-02]
 [ 6.49012184e+00 -2.15439722e-02]
 [ 6.79415226e+00 -2.03791466e-02]
 [ 7.09748411e+00 -1.92526579e-02]
 [ 7.40016413e+00 -1.81657821e-02]
 [ 7.70223761e+00 -1.71197988e-02]
 [ 8.00374985e+00 -1.61159839e-02]
 [ 8.30474758e+00 -1.51556153e-02]
 [ 8.60527706e+00 -1.42399687e-02]
 [ 8.90538216e+00 -1.33703239e-02]
 [ 9.20511055e+00 -1.25479558e-02]
 [ 9.50450706e+00 -1.17741432e-02]
 [ 9.80361748e+00 -1.10501638e-02]
 [ 1.01024885e+01 -1.03772935e-02]
 [ 1.04011650e+01 -9.75681003e-03]
 [ 1.06996927e+01 -9.18999128e-03]
 [ 1.09981184e+01 -8.67811404e-03]
 [ 1.12964869e+01 -8.22245609e-03]
 [ 1.15948448e+01 -7.82429427e-03]
 [ 1.18932371e+01 -7.48490589e-03]
 [ 1.21917105e+01 -7.20556872e-03]
 [ 1.24903097e+01 -6.98756007e-03]
 [ 1.27890816e+01 -6.83215680e-03]
 [ 1.30880718e+01 -6.74063619e-03]
 [ 1.33873253e+01 -6.71427604e-03]
 [ 1.36868887e+01 -6.75435364e-03]
 [ 1.39868069e+01 -6.86214585e-03]
 [ 1.42871275e+01 -7.03893043e-03]
 [ 1.45878944e+01 -7.28598423e-03]
 [ 1.48891439e+01 -7.60277826e-03]
 [ 1.51908703e+01 -7.98155647e-03]
 [ 1.54930573e+01 -8.41275509e-03]
 [ 1.57956886e+01 -8.88681132e-03]
 [ 1.60987473e+01 -9.39416233e-03]
 [ 1.64022198e+01 -9.92524624e-03]
 [ 1.67060871e+01 -1.04704984e-02]
 [ 1.70103359e+01 -1.10203568e-02]
 [ 1.73149471e+01 -1.15652578e-02]
 [ 1.76199055e+01 -1.20956395e-02]
 [ 1.79251957e+01 -1.26019372e-02]
 [ 1.82308025e+01 -1.30745899e-02]
 [ 1.85367069e+01 -1.35040330e-02]
 [ 1.88428955e+01 -1.38807045e-02]
 [ 1.91493492e+01 -1.41950408e-02]
 [ 1.94560547e+01 -1.44374799e-02]
 [ 1.97629948e+01 -1.45984581e-02]
 [ 2.00701542e+01 -1.46684116e-02]
 [ 2.03775139e+01 -1.46377794e-02]
 [ 2.06850624e+01 -1.44969970e-02]
 [ 2.09927788e+01 -1.42365014e-02]
 [ 2.13006496e+01 -1.38467308e-02]
 [ 2.16086597e+01 -1.33181214e-02]
 [ 2.19167900e+01 -1.26411105e-02]
 [ 2.22250252e+01 -1.18061341e-02]
 [ 2.25333500e+01 -1.08036306e-02]
 [ 2.28417492e+01 -9.62403603e-03]
 [ 2.31502056e+01 -8.25778861e-03]
 [ 2.34587002e+01 -6.69532456e-03]
 [ 2.37672215e+01 -4.92708059e-03]
 [ 2.40757523e+01 -2.94349459e-03]
